timestamp,elapsed time,value,event
2024-06-16T01:07:27.044537,3.470991849899292,-0.5,MeanHrv
2024-06-16T01:07:30.041976,6.468430757522583,1.2,MeanHrv
2024-06-16T01:07:31.061324,7.487779140472412,7.7,MeanHrv
2024-06-16T01:07:34.062314,10.488769292831421,10.6,MeanHrv
